_id,serverid,latitude,longitude,accuracy,speed,calc_speed,corrected_speed,calc_state,timestamp,processedResult,isSynced,altitude,bearing
5784,-1,22.2571415,73.1990764,10,4.409999847412109,4.22784423828125,-1,,1526789129000,-1,0,-44,235
5785,-1,22.2571112,73.1990438,10,4.860000133514404,4.748560428619385,-1,,1526789130000,-1,0,-44,223
5786,-1,22.2570676,73.1990184,10,5.619999885559082,5.49217414855957,-1,,1526789131000,-1,0,-44,210
5787,-1,22.2569711,73.1989652,10,6.96999979019165,6.005336284637451,-1,,1526789133000,-1,0,-44,202
5788,-1,22.2569118,73.1989458,10,7.360000133514404,6.864233493804932,-1,,1526789134000,-1,0,-45,199
5789,-1,22.256766,73.1989018,10,8.760000228881836,8.38494873046875,-1,,1526789136000,-1,0,-46,196
5790,-1,22.2566127,73.1988574,10,9.760000228881836,8.790787696838379,-1,,1526789138000,-1,0,-46,196
5791,-1,22.2565258,73.1988303,10,10.319999694824219,10.019996643066406,-1,,1526789139000,-1,0,-46,196
5792,-1,22.2563448,73.1987716,10,10.220000267028809,10.468083381652832,-1,,1526789141000,-1,0,-46,196
5793,-1,22.2562554,73.1987336,10,10.479999542236328,10.646309852600098,-1,,1526789142000,-1,0,-46,198
5794,-1,22.2560765,73.1986594,10,10.539999961853027,10.617695808410645,-1,,1526789144000,-1,0,-47,197
5795,-1,22.2558876,73.198597,10,10.829999923706055,10.942073822021484,-1,,1526789146000,-1,0,-47,196
5796,-1,22.2557962,73.1985617,10,10.930000305175781,10.755240440368652,-1,,1526789147000,-1,0,-47,197
5797,-1,22.2557019,73.1985309,10,10.949999809265137,10.914134979248047,-1,,1526789148000,-1,0,-47,197
5798,-1,22.2556119,73.198502,10,10.9399995803833,10.401717185974121,-1,,1526789149000,-1,0,-46,196
5799,-1,22.2554219,73.1984391,10,10.930000305175781,11.007865905761719,-1,,1526789151000,-1,0,-46,198
5800,-1,22.2553235,73.198401,10,10.899999618530273,11.582318305969238,-1,,1526789152000,-1,0,-46,198
5801,-1,22.2552307,73.1983724,10,11,10.69058609008789,-1,,1526789153000,-1,0,-46,197
5802,-1,22.2550428,73.1983117,10,10.960000038146973,10.863615036010742,-1,,1526789155000,-1,0,-46,196
5803,-1,22.2549491,73.1982773,10,11.170000076293945,10.964903831481934,-1,,1526789156000,-1,0,-46,197
5804,-1,22.2547559,73.1982128,10,11.119999885559082,11.201501846313477,-1,,1526789158000,-1,0,-45,196
5805,-1,22.2546569,73.1981821,10,11.15999984741211,11.410224914550781,-1,,1526789159000,-1,0,-45,196
5806,-1,22.2545599,73.1981522,10,11.15999984741211,11.174590110778809,-1,,1526789160000,-1,0,-45,196
5807,-1,22.2544655,73.1981189,10,11.15999984741211,11.002386093139648,-1,,1526789161000,-1,0,-45,197
5808,-1,22.2542704,73.1980557,10,11.380000114440918,11.28248119354248,-1,,1526789163000,-1,0,-44,197
5809,-1,22.2540806,73.1979821,10,11.640000343322754,11.172285079956055,-1,,1526789165000,-1,0,-44,198
5810,-1,22.2538744,73.197908,10,11.800000190734863,12.038466453552246,-1,,1526789167000,-1,0,-44,197
5811,-1,22.25377,73.1978753,10,11.949999809265137,12.041952133178711,-1,,1526789168000,-1,0,-43,196
5812,-1,22.2535598,73.1978013,10,12.050000190734863,12.247092247009277,-1,,1526789170000,-1,0,-44,197
5813,-1,22.2534562,73.1977651,10,12.069999694824219,12.06360149383545,-1,,1526789171000,-1,0,-44,196
5814,-1,22.2533502,73.1977331,10,12.119999885559082,12.192428588867188,-1,,1526789172000,-1,0,-44,195
5815,-1,22.2531414,73.1976698,10,12.15999984741211,12.012109756469727,-1,,1526789174000,-1,0,-44,197
5816,-1,22.2529317,73.1975974,10,12.0600004196167,12.19530963897705,-1,,1526789176000,-1,0,-44,198
5817,-1,22.2528398,73.1975672,10,11.40999984741211,10.64190673828125,-1,,1526789177000,-1,0,-45,198
5818,-1,22.2527502,73.1975288,10,10.479999542236328,10.682147026062012,-1,,1526789178000,-1,0,-44,199
5819,-1,22.252581,73.1974601,10,10.180000305175781,10.014867782592773,-1,,1526789180000,-1,0,-44,199
5820,-1,22.2524922,73.1974253,10,10.279999732971191,10.467012405395508,-1,,1526789181000,-1,0,-44,199
5821,-1,22.2524003,73.1973964,10,10.300000190734863,10.603485107421875,-1,,1526789182000,-1,0,-44,196
5822,-1,22.2522193,73.1973431,10,10.15999984741211,10.39108657836914,-1,,1526789184000,-1,0,-45,197
5823,-1,22.2520563,73.1972878,10,9.550000190734863,9.464150428771973,-1,,1526789186000,-1,0,-44,193
5824,-1,22.2518872,73.1972384,10,9.390000343322754,9.702545166015625,-1,,1526789188000,-1,0,-45,198
5825,-1,22.2518074,73.1972093,10,8.779999732971191,9.331781387329102,-1,,1526789189000,-1,0,-45,198
5826,-1,22.2516814,73.1971677,10,5.690000057220459,7.298259258270264,-1,,1526789191000,-1,0,-45,194
5827,-1,22.2515904,73.1971509,10,4.679999828338623,5.112242221832275,-1,,1526789193000,-1,0,-45,198
5828,-1,22.2515469,73.1971379,10,4.630000114440918,4.9998345375061035,-1,,1526789194000,-1,0,-45,203
5829,-1,22.2515054,73.1971158,10,5.079999923706055,5.1290974617004395,-1,,1526789195000,-1,0,-45,203
5830,-1,22.2514526,73.1970948,10,6.159999847412109,6.234589576721191,-1,,1526789196000,-1,0,-44,196
