_id,serverid,eventname,timestamp_current,timestamp_prev,latitude_current,longitude_current,latitude_prev,longitude_prev,altitude_current,altitude_prev,speed_current,speed_prev,accuracy_current,accuracy_prev,bearing_current,bearing_prev,isSynced
125,-1,Deaccelerate,1526114911000,1526114901000,22.2835149,73.1878002,22.2826726,73.1878417,-38.6581560956936,-38.820327965602,6.02231073379517,12.8342065811157,12.0,12.0,356.0,1.0,-1
126,-1,Turn,1526114915000,1526114913000,22.283689,73.1876099,22.2836298,73.1877516,-37.8401360153721,-37.4132564748139,7.35208511352539,7.15020418167114,12.0,12.0,275.0,329.0,-1
127,-1,Running,1526114916000,1526114915000,22.2837014,73.187527,22.283689,73.1876099,-38.1078969543932,-37.8401360153721,7.93391799926758,7.35208511352539,12.0,12.0,274.0,275.0,-1
128,-1,Accelerate,1526114919000,1526114916000,22.2837293,73.1872492,22.2837014,73.187527,-39.7620612317486,-38.1078969543932,10.3208055496216,7.93391799926758,12.0,12.0,274.0,274.0,-1
129,-1,Turn,1526114923000,1526114920769,22.2837462,73.1868397,22.2837414,73.1870368,-41.1507302177484,-40.78287577194,11.4617128372192,0.0,12.0,12.2370004653931,273.0,0.0,-1
130,-1,Accelerate,1526114932000,1526114923000,22.2838277,73.1857035,22.2837462,73.1868397,-36.9680059875435,-41.1507302177484,15.0139636993408,11.4617128372192,10.0,12.0,274.0,273.0,-1
131,-1,Running,1526114939000,1526114932000,22.283888,73.1846699,22.2838277,73.1857035,-33.8029363546697,-36.9680059875435,15.8330049514771,15.0139636993408,10.0,10.0,274.0,274.0,-1
132,-1,Turn,1526114943000,1526114940789,22.2839288,73.1840311,22.2839106,73.1843536,-34.5505503792927,-34.2754350140687,16.3267879486084,0.0,10.0,11.4320001602173,273.0,0.0,-1
133,-1,Running,1526114957000,1526114943000,22.284053,73.1817563,22.2839288,73.1840311,-34.1429046678535,-34.5505503792927,16.4967365264893,16.3267879486084,10.0,10.0,274.0,273.0,-1
134,-1,Deaccelerate,1526114964000,1526114957000,22.2842452,73.180911,22.284053,73.1817563,-34.0960519287491,-34.1429046678535,10.209753036499,16.4967365264893,12.0,10.0,296.0,274.0,-1
135,-1,Accelerate,1526114968000,1526114964000,22.2844818,73.1805217,22.2842452,73.180911,-31.6998136288559,-34.0960519287491,12.47887134552,10.209753036499,10.0,12.0,307.0,296.0,-1
136,-1,Running,1526114971000,1526114968000,22.2847343,73.1802629,22.2844818,73.1805217,-30.0881224873754,-31.6998136288559,11.6938390731812,12.47887134552,10.0,10.0,317.0,307.0,-1
137,-1,Deaccelerate,1526114979000,1526114971000,22.285304,73.1798196,22.2847343,73.1802629,-24.9046186544371,-30.0881224873754,8.09943389892578,11.6938390731812,10.0,10.0,321.0,317.0,-1
